鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,縣市
三峽區,房地(土地+建物)+車位,新北市三峽區大觀路301~330號,27.59,住,,,1090212,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950127.0,202.17,4,2,2,有,有,15650000,77410.0,坡道平面,35.82,0,,RPQNMLRLMHPFFIF76CA,新北市
三重區,房地(土地+建物),新北市三重區重陽路一段61~90號,8.21,商,,,1090211,土地2建物1車位0,九層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971001.0,105.37,2,2,1,有,有,16400000,155642.0,,0.0,0,含增建或未登記建物。;,RPRTMLNLMHPFFGF86CA,新北市
淡水區,房地(土地+建物),新北市淡水區水源街二段177巷91~120號,15.09,住,,,1090306,土地1建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851202.0,84.42,2,2,2,有,有,4500000,53305.0,,0.0,0,夾層屋,RPVNMLTKNHPFFEF07CA,新北市
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路一段91~120號,19.52,住,,,1090228,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061128.0,150.24,3,2,1,有,有,8700000,57907.0,坡道平面,37.86,0,,RPXOMLPJNHPFFEF86CA,新北市
淡水區,建物,新北市淡水區濱海路二段202巷1~30號,0.0,,,,1090408,土地0建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060817.0,186.22,3,2,2,有,有,5250000,31344.0,坡道平面,33.08,450000,建商與地主合建案。;,RPVPMLTLMHPFFEF27CA,新北市
淡水區,建物,新北市淡水區濱海路二段202巷1~30號,0.0,,,,1090408,土地0建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060817.0,131.16,2,2,1,有,有,3530000,31403.0,坡道平面,33.08,450000,建商與地主合建案。;,RPWPMLTLMHPFFEF37CA,新北市
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段421~450號,25.85,住,,,1090317,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061201.0,182.72,3,2,2,有,有,11400000,62391.0,坡道平面,33.05,0,,RPVOMLOLMHPFFEF66CA,新北市
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路91~120號,10.55,住,,,1090318,土地1建物1車位1,十六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840503.0,134.1,3,2,2,有,有,7000000,52200.0,坡道平面,0.0,0,,RPUSMLMLMHPFFEF76CA,新北市
淡水區,房地(土地+建物),新北市淡水區後洲路一段31~60號,25.3,住,,,1090330,土地1建物1車位0,十三層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021203.0,199.24,4,2,2,有,有,12960000,65047.0,,0.0,0,,RPVSMLMLMHPFFEF86CA,新北市
淡水區,房地(土地+建物)+車位,新北市淡水區中山北路二段1~30號,27.26,住,,,1090118,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070126.0,197.02,3,2,2,有,有,15400000,78165.0,坡道平面,34.43,0,,RPWSMLMLMHPFFEF96CA,新北市
汐止區,房地(土地+建物),新北市汐止區康寧街751巷1~30號,17.71,其他,,,1080925,土地2建物1車位0,十八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850718.0,166.33,4,2,2,有,有,12600000,75753.0,,0.0,0,,RPUNMLNKNHPFFDF88CA,新北市
汐止區,房地(土地+建物),新北市汐止區莊敬街121~150號,8.6,其他,,,1090323,土地1建物1車位0,四層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,841110.0,81.61,2,1,1,有,有,7600000,93126.0,,0.0,0,,RPWPMLSLMHPFFDF17CA,新北市
汐止區,房地(土地+建物)+車位,新北市汐止區工建路151~180號,14.06,住,,,1090306,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030305.0,114.87,2,2,1,有,有,10620000,92452.0,坡道平面,40.32,0,,RPUNMLOLMHPFFDF98CA,新北市
新店區,房地(土地+建物)+車位,新北市新店區安民街3巷1~30號,28.75,住,,,1090322,土地3建物1車位1,八層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,871027.0,186.15,4,2,2,有,有,12800000,68762.0,坡道平面,33.27,0,房間、主臥、客廳、陽台外推,RPRNMLKMMHPFFCF28CA,新北市
新店區,房地(土地+建物),新北市新店區北宜路一段1~30號,17.09,其他,,,1090204,土地1建物1車位0,十五層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,980409.0,194.49,4,2,2,有,有,31200000,160420.0,,0.0,0,,RPSNMLSLMHPFFCF09CA,新北市
新店區,房地(土地+建物),新北市新店區北新路一段121~150號,16.68,住,,,1090228,土地1建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,790123.0,137.53,3,2,2,有,有,17050000,123973.0,,0.0,0,含增建或未登記建物。;,RPSOMLNLMHPFFCF68CA,新北市
新莊區,房地(土地+建物),新北市新莊區中和街155巷24弄1~30號,16.93,住,,,1090227,土地1建物1車位0,十二層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831111.0,105.23,3,2,2,有,有,10300000,97881.0,,0.0,0,,RPPRMLNKNHPFFBF58CA,新北市
林口區,房地(土地+建物)+車位,新北市林口區文化二路二段110巷1~30號,19.83,住,,,1090322,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971013.0,155.38,3,1,2,有,有,11360000,73111.0,坡道平面,26.06,0,,RPQRMLOLMHPFFBF78CA,新北市
新莊區,房地(土地+建物)+車位,新北市新莊區中和街175巷1~30號,20.77,住,,,1090310,土地1建物1車位1,十二層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831111.0,164.31,4,2,2,有,有,13000000,79119.0,坡道平面,37.3,0,,RPVOMLOLMHPFFBF98CA,新北市
新莊區,房地(土地+建物),新北市新莊區民安西路91~120號,11.95,住,,,1090324,土地1建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950915.0,87.18,2,2,1,有,有,9100000,104382.0,,0.0,0,含增建或未登記建物。;,RPXPMLNLMHPFFBF56CA,新北市
土城區,房地(土地+建物),新北市土城區學府路二段7巷1~30號,14.18,住,,,1090322,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830614.0,99.54,3,2,2,有,有,12010000,120655.0,,0.0,0,含增建或未登記建物。權利人地址有難字。,RPXPMLOLMHPFFAF56CA,新北市
土城區,房地(土地+建物),新北市土城區中央路三段239巷1~30號,9.5,住,,,1090321,土地1建物1車位0,七層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870430.0,108.33,4,2,2,有,有,8380000,77356.0,,0.0,0,含增建或未登記建物。;,RPUOMLNLMHPFFAF68CA,新北市
板橋區,房地(土地+建物)+車位,新北市板橋區漢生東路271~300號,16.94,住,,,1090322,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990111.0,147.69,3,2,2,有,有,21750000,147268.0,坡道平面,24.02,0,,RPSPMLNLMHPFFAF58CA,新北市
板橋區,房地(土地+建物)+車位,新北市板橋區中山路二段89巷1~30號,4.96,住,,,1090322,土地1建物1車位1,二十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860815.0,104.96,1,2,1,有,有,12500000,119093.0,坡道平面,0.0,2000000,含增建或未登記建物。;,RPOQMLOLMHPFFAF38CA,新北市
板橋區,房地(土地+建物),新北市板橋區莊敬路211~240號,4.09,住,,,1081225,土地2建物1車位0,十層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860526.0,48.5,0,1,1,有,有,8280000,170722.0,,0.0,0,含增建或未登記建物。;,RPVPMLOLMHPFFAF98CA,新北市
板橋區,房地(土地+建物)+車位,新北市板橋區文化路一段361~390號,7.04,住,,,1090219,土地1建物1車位1,二十二層,四十三層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,990715.0,156.81,3,2,2,有,有,26600000,169632.0,坡道平面,33.7,0,含增建或未登記建物。;陽台增建,RPSNMLSLMHPFFAF88CA,新北市
土城區,房地(土地+建物),新北市土城區金安街1~30號,11.48,住,,,1090320,土地2建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830201.0,67.83,2,2,1,有,有,6200000,91405.0,,0.0,0,,RPSTMLRJNHPFFAF66CA,新北市
