鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
苓雅區,房地(土地+建物),高雄市苓雅區福德一路134巷12弄31~60號,38.85,住,,,1090331,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680104,76.83,3,2,2,有,無,3500000,45555,,0.0,0,,RPUNMLKMMHPFFBE38CA
新興區,房地(土地+建物),高雄市新興區復橫一路157巷1~30號,34.5,商,,,1090208,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),,加強磚造,0560622,53.25,3,2,2,有,無,5380000,101033,,0.0,0,,RPOPMLKMMHPFFBE97CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區正大路91~120號,22.87,住,,,1090405,土地1建物1車位1,八層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080124,177.25,3,2,2,有,有,10950000,67783,坡道平面,36.36,1400000,,RPQNMLPJNHPFFBE28CA
新興區,房地(土地+建物),高雄市新興區七賢一路301~330號,18.96,商,,,1090307,土地3建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0670712,167.1,3,2,2,有,有,5880000,35189,,0.0,0,包含公共設施保留地之交易。;,RPROMLPJNHPFFBE48CA
小港區,房地(土地+建物),高雄市小港區華山路121~150號,97.11,住,,,1090330,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0940202,268.52,6,2,4,有,無,6000000,22345,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQOMLNLMHPFFCE38CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區二聖一路271~300號,33.0,住,,,1090310,土地3建物1車位3,十層,十六層,辦公商業大樓,商業用,鋼筋混凝土造,0790723,291.26,0,0,0,無,有,16000000,54934,其他,0.0,0,,RPQNMLOLMHPFFCE38CA
小港區,房地(土地+建物),高雄市小港區松興路112巷31~60號,45.0,住,,,1090410,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0660601,48.45,4,2,2,有,無,1000000,20640,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTOMLOLMHPFFCE78CA
小港區,房地(土地+建物),高雄市小港區宏光街451~480號,4.63,住,,,1090413,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830929,27.4,1,1,1,有,無,1050000,38321,,0.0,0,,RPWOMLSLMHPFFCE86CA
前鎮區,房地(土地+建物),高雄市前鎮區鎮東街31~60號,57.0,住,,,1090327,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0570820,93.69,4,2,3,有,無,7400000,78984,,0.0,0,含增建或未登記建物。;,RPPOMLSLMHPFFCE78CA
前鎮區,房地(土地+建物),高雄市前鎮區二聖二路6巷1~30號,63.0,商,,,1090320,土地1建物1車位0,全,二層,透天厝,,加強磚造,0660131,78.94,4,2,3,有,無,8800000,111477,,0.0,0,含增建或未登記建物。;,RPPNMLSLMHPFFCE68CA
小港區,房地(土地+建物),高雄市小港區鳳陽街33巷1~30號,88.99,住,,,1090409,土地1建物1車位0,全,四層,透天厝,見其它登記事項,見其它登記事項,1090115,189.47,5,1,4,有,無,15000000,79168,,0.0,0,,RPSNMLQLMHPFFCE78CA
前鎮區,房地(土地+建物),高雄市前鎮區一心二路181~210號,3.49,商,,,1090411,土地1建物1車位0,二層,二十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0831001,57.599999999999994,1,1,1,有,有,2250000,39063,,0.0,0,,RPOPMLOLMHPFFCE38CA
小港區,房地(土地+建物),高雄市小港區山明路151~180號,12.32,住,,,1090320,土地1建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1041106,85.65,2,1,1,有,有,4500000,52539,,0.0,0,,RPPPMLOLMHPFFCE48CA
苓雅區,房地(土地+建物),高雄市苓雅區正義路110巷2弄1~30號,32.38,住,,,1090307,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0710223,92.69,3,2,1,有,無,3000000,32366,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLQJNHPFFBE38CA
苓雅區,房地(土地+建物),高雄市苓雅區武仁街91~120號,29.21,住,,,1090322,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0720812,106.94,3,2,2,有,無,3550000,33196,,0.0,0,有裝修,RPSOMLQJNHPFFBE68CA
苓雅區,房地(土地+建物),高雄市苓雅區民族二路4巷31~60號,61.0,住,,,1090314,土地1建物1車位0,全,三層,透天厝,,加強磚造,0631125,114.05,4,2,2,有,無,11000000,96449,,0.0,0,,RPWNMLRJNHPFFBE09CA
新興區,房地(土地+建物),高雄市新興區七賢一路451~480號,14.6,商,,,1090121,土地1建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0800225,224.52999999999997,0,0,0,無,無,6200000,27613,,0.0,0,,RPROMLRJNHPFFBE68CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區青年一路1~30號,9.7,商,,,1090301,土地1建物1車位1,十一層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1090203,194.65,3,2,2,有,有,14900000,79022,坡道平面,25.71,1550000,含裝潢,RPRNMLMKNHPFFBE18CA
苓雅區,房地(土地+建物),高雄市苓雅區民權一路91~120號,19.0,其他,,,1090321,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),,鋼筋混凝土造,0710602,88.17,2,1,2,有,有,5800000,65782,,0.0,0,親屬間之特殊交易，雙方各以標的互易契約移轉，建物包括增建部分未保存建物及現有設備器具固定物等一併在內。,RPRPMLNKNHPFFBE48CA
新興區,房地(土地+建物),高雄市新興區民生一路31~60號,9.22,商,,,1090306,土地1建物1車位0,四層,二十五層,辦公商業大樓,商業用,鋼筋混凝土造,0810915,167.19,3,0,0,有,有,6380000,38160,,0.0,0,親友、員工或其他特殊關係間之交易。;本建物係辦公室使用廁所位於公共空間,RPQNMLOKNHPFFBE28CA
苓雅區,房地(土地+建物),高雄市苓雅區光華一路152巷1~30號,47.0,商,,,1090326,土地1建物1車位0,全,二層,透天厝,,加強磚造,0611115,73.8,4,2,2,有,無,8000000,108401,,0.0,0,,RPUNMLOKNHPFFBE68CA
小港區,房地(土地+建物),高雄市小港區松信路1~30號,40.0,住,,,1090314,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0880715,132.98000000000002,5,1,5,有,無,4700000,35344,,0.0,0,附家電及傢俱,RPXNMLKMMHPFFCE78CA
小港區,房地(土地+建物)+車位,高雄市小港區廈莊三街121~150號,14.2,商,,,1090326,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030407,158.95999999999998,3,2,2,有,有,7800000,49069,坡道平面,19.47,0,附裝潢,RPPOMLKMMHPFFCE08CA
小港區,房地(土地+建物),高雄市小港區鳳陽街31~60號,159.85,住,,,1090409,土地1建物1車位0,全,四層,透天厝,見其它登記事項,見其它登記事項,1090115,273.3,5,1,4,有,無,20580000,75302,,0.0,0,,RPOPMLTLMHPFFCE88CA
小港區,房地(土地+建物),高雄市小港區港壽街121~150號,28.53,住,,,1090318,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770516,96.56,3,2,2,有,無,3600000,37283,,0.0,0,有整修,RPUNMLQJNHPFFCE88CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區擴建路1~30號,39.62,工,,,1090306,土地3建物1車位1,十三層,十四層,廠辦,工業用,鋼筋混凝土造,0840727,343.68,0,0,0,無,有,13800000,40154,坡道平面,0.0,0,兩間廁所男女各一間,RPTOMLLKNHPFFCE48CA
前鎮區,土地,愛群段31~60地號,17.0,住,,,1090317,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2448000,144000,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWOMLKLNHPFFCE78CA
三民區,房地(土地+建物),高雄市三民區修武街40巷20弄1~30號,30.13,商,,,1090326,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0770629,104.48,4,2,2,有,無,4600000,44028,,0.0,0,含增建或未登記建物。;,RPROMLOLMHPFFDE68CA
三民區,土地,灣興段391~420地號,3.46,住,,,1090406,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,143936,41600,,0.0,0,出售給建物所有權人,RPPNMLOLMHPFFDE38CA
三民區,土地,灣復段721~750地號,34.06,商,,,1090327,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1903563,55889,,0.0,0,出售給建物所有權人,RPQNMLOLMHPFFDE48CA
三民區,房地(土地+建物)+車位,高雄市三民區德山街35巷1~30號,16.02,住,,,1090315,土地1建物2車位1,十二層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820625,173.04,4,2,2,有,無,6200000,35830,坡道平面,33.4,0,,RPRNMLRLMHPFFDE88CA
三民區,房地(土地+建物),高雄市三民區民族一路511~540號,12.81,住,,,1090325,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880809,128.42,3,2,2,有,有,6100000,47500,,0.0,0,,RPQNMLSLMHPFFDE88CA
三民區,房地(土地+建物),高雄市三民區鼎山街331~360號,20.37,住,,,1090316,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0930223,87.71,4,2,4,有,無,3000000,34204,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLSLMHPFFDE09CA
三民區,房地(土地+建物),高雄市三民區大福街81巷1~30號,19.21,住,,,1090321,土地1建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820924,103.06,3,2,2,有,有,4200000,40753,,0.0,0,,RPXNMLRLMHPFFDE86CA
三民區,房地(土地+建物)+車位,高雄市三民區民族一路691~720號,9.02,住,,,1090323,土地1建物2車位1,九層，電梯樓梯間,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840906,135.38,3,2,2,有,有,7000000,51349,坡道平面,28.27,1500000,,RPVOMLSLMHPFFDE86CA
三民區,房地(土地+建物),高雄市三民區河北二路91~120號,5.29,商,,,1090406,土地1建物1車位0,八層,十九層,套房(1房1廳1衛),,鋼筋混凝土造,0800314,63.58,1,1,1,有,有,2480000,39006,,0.0,0,,RPVNMLTLMHPFFDE86CA
三民區,房地(土地+建物)+車位,高雄市三民區大昌二路121~150號,13.99,商,,,1090222,土地1建物1車位1,十一層,十六層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0780913,155.0,4,0,4,有,有,6250000,40323,坡道平面,0.0,1000000,,RPOOMLTLMHPFFDE88CA
三民區,土地,中華段二小段1051~1080地號,22.31,商,,,1090413,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1350000,60511,,0.0,0,含增建或未登記建物。;,RPRNMLKMMHPFFDE28CA
三民區,房地(土地+建物)+車位,高雄市三民區鼎中路762巷1~30號,21.23,住,,,1090410,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950410,147.32999999999998,3,2,2,有,有,7000000,47512,坡道平面,0.0,0,含裝潢,RPQNMLMJNHPFFDE18CA
三民區,房地(土地+建物),高雄市三民區建國二路91~120號,4.37,商,,,1090320,土地1建物1車位0,十二層,十二層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0830629,41.74,1,1,1,有,有,1780000,42645,,0.0,0,,RPPNMLNJNHPFFDE18CA
三民區,房地(土地+建物),高雄市三民區南臺路195巷1~30號,3.0,商,,,1090330,土地1建物1車位0,十二層,二十五層,住宅大樓(11層含以上有電梯),商業用,鋼骨鋼筋混凝土造,0870929,39.66,3,2,2,有,有,2000000,50429,,0.0,0,,RPSQMLOJNHPFFDE88CA
三民區,房地(土地+建物),高雄市三民區陽明路31巷1~30號,27.51,住,,,1090306,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680220,67.59,3,2,2,有,無,5520000,81669,,0.0,0,"全新翻修,房屋價款含裝潢",RPTNMLSJNHPFFDE09CA
三民區,房地(土地+建物)+車位,高雄市三民區明仁路1~30號,17.43,住,,,1090406,土地3建物2車位1,五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831103,147.89,3,2,2,有,有,7850000,53076,坡道平面,0.0,0,,RPRNMLQJNHPFFDE68CA
三民區,房地(土地+建物),高雄市三民區民族一路691~720號,11.63,住,,,1090317,土地1建物1車位0,二十一層，電梯樓梯間,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840906,134.35,4,2,2,有,有,5980000,44511,,0.0,0,,RPQNMLPJNHPFFDE48CA
三民區,房地(土地+建物),高雄市三民區九如一路565巷1~30號,9.98,商,,,1090403,土地1建物1車位0,十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831114,142.17000000000002,3,2,2,有,有,6000000,42203,,0.0,0,,RPRNMLLKNHPFFDE28CA
三民區,房地(土地+建物),高雄市三民區大昌二路533巷10弄1~30號,127.0,住,,,1090325,土地2建物1車位0,全,二層,透天厝,,加強磚造,0630419,96.28,6,2,2,有,無,10400000,108018,,0.0,0,側面有車庫可以使用，一樓空地增建,RPSOMLNKNHPFFDE68CA
三民區,房地(土地+建物)+車位,高雄市三民區興德里建國三路241~270號,5.31,商,,,1090404,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1081106,74.22,2,1,1,有,有,6070000,83199,坡道機械,12.08,900000,含簡單裝潢,RPXOMLNKNHPFFDE56CA
左營區,房地(土地+建物)+車位,高雄市左營區大中二路751~780號,11.29,住,,,1090317,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000628,109.19,2,2,1,有,有,6500000,59529,坡道平面,15.06,0,,RPTOMLOLMHPFFEE98CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區廣昌街151~180號,21.46,住,,,1090331,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1041103,137.41,2,2,2,有,有,8500000,61859,坡道平面,18.86,0,親友、員工或其他特殊關係間之交易。;,RPUPMLOLMHPFFEE56CA
三民區,房地(土地+建物),高雄市三民區建國二路1~30號,18.49,商,,,1090219,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0690721,222.14999999999998,4,2,2,有,有,9000000,40513,,0.0,0,,RPTNMLTKNHPFFDE66CA
三民區,房地(土地+建物)+車位,高雄市三民區寶興路121~150號,17.08,住,,,1090321,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921217,140.0,3,2,2,有,有,7500000,53571,坡道平面,25.88,0,陽台外推含裝潢,RPPOMLTKNHPFFDE98CA
左營區,房地(土地+建物),高雄市左營區立信路1~30號,32.04,住,,,1090324,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790711,192.10999999999999,4,2,2,有,無,7370000,38363,,0.0,0,,RPUQMLSLMHPFFEE07CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區德富街286巷1~30號,21.45,住,,,1090407,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080104,143.31,3,2,2,有,有,7700000,53730,坡道平面,25.77,0,,RPPNMLTLMHPFFEE98CA
楠梓區,房地(土地+建物),高雄市楠梓區中泰街120巷1~30號,52.53,住,,,1090403,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690726,99.56,3,2,2,有,無,2080000,20892,,0.0,0,,RPQNMLTLMHPFFEE09CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區興西路121~150號,9.37,商,,,1090219,土地1建物1車位1,十八層,二十二層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070105,110.11,2,1,1,有,有,5660000,51403,坡道機械,18.35,0,,RPSQMLSLMHPFFEE86CA
左營區,房地(土地+建物)+車位,高雄市左營區博愛四路271~300號,15.96,住,,,1090409,土地1建物1車位1,二十層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981202,227.76999999999998,3,2,2,有,有,15500000,65509,坡道平面,21.69,2000000,,RPRPMLSLMHPFFEE66CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區裕昌街151~180號,12.1,商,,,1090222,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011225,146.5,3,2,2,有,有,5980000,40819,坡道平面,28.7,0,,RPSNMLSLMHPFFEE56CA
楠梓區,房地(土地+建物),高雄市楠梓區廣昌街125巷1~30號,57.0,住,,,1090408,土地1建物1車位0,全,二層,透天厝,,加強磚造,0600320,73.8,2,2,1,有,無,2600000,35230,,0.0,0,,RPTNMLSLMHPFFEE66CA
楠梓區,房地(土地+建物),高雄市楠梓區後昌路1081~1110號,26.12,住,,,1090328,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0700312,51.09,2,1,1,有,無,1450000,28381,,0.0,0,,RPSOMLSLMHPFFEE66CA
楠梓區,房地(土地+建物),高雄市楠梓區右昌街100巷23弄1~30號,66.0,住,,,1090119,土地1建物1車位0,全,二層,透天厝,,加強磚造,0630504,69.12,3,2,1,有,無,3100000,44850,,0.0,0,含增建或未登記建物。;,RPTOMLSLMHPFFEE76CA
左營區,房地(土地+建物)+車位,高雄市左營區新莊一路151~180號,11.73,住,,,1090329,土地1建物1車位1,十七層,二十三層,住宅大樓(11層含以上有電梯),住家用,見使用執照,0881117,148.69,3,2,2,有,有,8000000,53803,坡道機械,13.08,0,含增建或未登記建物。;,RPSOMLKMMHPFFEE58CA
左營區,房地(土地+建物),高雄市左營區新庄仔路421~450號,90.0,住,,,1090222,土地2建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0661003,183.05,6,2,4,有,無,19000000,103797,,0.0,0,含增建或未登記建物。;,RPTOMLKMMHPFFEE68CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區藍昌路241~270號,15.77,住,,,1090328,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070130,109.22999999999999,3,1,1,有,有,5200000,47606,坡道平面,16.5,0,,RPUOMLKMMHPFFEE78CA
左營區,房地(土地+建物)+車位,高雄市左營區重愛路1~30號,11.68,住,,,1090316,土地1建物1車位1,七層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850921,139.14999999999998,3,2,2,有,有,6500000,46712,坡道平面,0.0,0,,RPXNMLLJNHPFFEE88CA
左營區,房地(土地+建物)+車位,高雄市左營區辛亥路241~270號,17.83,其他,,,1090403,土地1建物1車位1,四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011105,274.21000000000004,4,2,2,有,有,16580000,60465,坡道平面,25.36,0,,RPOOMLLJNHPFFEE08CA
左營區,房地(土地+建物)+車位,高雄市左營區博愛四路301~330號,12.64,商,,,1090114,土地1建物1車位1,八層,二十八層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070331,234.47,4,2,2,有,有,15800000,67386,坡道平面,33.26,0,,RPQNMLNJNHPFFEE38CA
楠梓區,房地(土地+建物),高雄市楠梓區興楠路151巷66弄1~30號,23.0,住,,,1090330,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0701230,64.78,3,2,2,有,無,1000000,15437,,0.0,0,含增建或未登記建物。;,RPSNMLPJNHPFFEE78CA
左營區,房地(土地+建物),高雄市左營區海德路1~30號,74.0,商,,,1090304,土地1建物1車位0,一層，二層，三層，四層，五層，騎樓,五層,店面(店鋪),住商用,鋼筋混凝土造,1030123,271.3,5,2,5,有,無,18600000,68559,,0.0,0,,RPPOMLOJNHPFFEE48CA
左營區,房地(土地+建物),高雄市左營區博愛三路631~660號,7.61,住,,,1090210,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,見使用執照,0910314,73.19,2,1,1,有,有,4200000,57385,,0.0,0,,RPQOMLOJNHPFFEE58CA
左營區,房地(土地+建物)+車位,高雄市左營區明誠二路261巷1~30號,31.18,住,,,1090315,土地1建物1車位2,一層，二層，騎樓,十五層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0830601,260.02,0,0,0,無,有,17800000,68456,坡道平面,0.0,3100000,含增建或未登記建物。;,RPQNMLRJNHPFFEE78CA
左營區,房地(土地+建物),高雄市左營區立大路61~90號,88.03,住,,,1090304,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0950810,255.44,6,3,6,有,無,25500000,99828,,0.0,0,,RPPOMLPJNHPFFEE58CA
左營區,房地(土地+建物),高雄市左營區華夏路1051~1080號,715.14,住,,,1090211,土地1建物1車位0,一層,一層,店面(店鋪),商業用,見其它登記事項,0931111,432.89,0,0,0,無,無,227145000,524718,,0.0,0,,RPROMLQJNHPFFEE88CA
左營區,房地(土地+建物)+車位,高雄市左營區榮成三街1~30號,18.6,住,,,1090312,土地1建物1車位1,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860811,154.98,4,2,2,有,有,7150000,46135,坡道平面,0.0,0,,RPXOMLLKNHPFFEE09CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區土庫二路1~30號,26.93,住,,,1090321,土地1建物1車位1,二十二層,二十三層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1040216,158.41,3,2,2,有,有,10500000,66284,坡道平面,0.0,0,附家電、裝潢,RPWOMLPKNHPFFEE76CA
左營區,房地(土地+建物)+車位,高雄市左營區富民路31~60號,14.47,住,,,1090301,土地1建物1車位1,十九層,二十層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1090120,122.09,0,0,0,無,有,11420000,116946,坡道平面,39.83,1800000,,RPOPMLTKNHPFFEE09CA
左營區,房地(土地+建物)+車位,高雄市左營區富民路31~60號,15.22,住,,,1090303,土地1建物1車位1,九層,二十層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1090120,124.67,0,0,0,無,有,11050000,106274,坡道平面,36.69,1700000,,RPPPMLTKNHPFFEE56CA
左營區,房地(土地+建物)+車位,高雄市左營區富民路31~60號,18.79,住,,,1090213,土地1建物1車位1,九層,二十層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1090120,166.44,0,0,0,無,有,15910000,107495,坡道平面,39.83,2300000,,RPQPMLTKNHPFFEE66CA
左營區,房地(土地+建物),高雄市左營區文康路1~30號,6.28,住,,,1090217,土地1建物1車位0,二層,十三層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1090110,70.61,2,1,1,有,有,7220000,102252,,0.0,0,,RPTOMLSKNHPFFEE76CA
左營區,房地(土地+建物)+車位,高雄市左營區文康路1~30號,14.42,住,,,1090226,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1090110,156.03,0,0,0,無,有,14770000,107427,坡道平面,39.02,2200000,,RPUOMLSKNHPFFEE86CA
左營區,房地(土地+建物)+車位,高雄市左營區文康路1~30號,14.72,住,,,1090226,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1090110,158.0,0,0,0,無,有,14870000,107427,坡道平面,40.99,2300000,,RPVOMLSKNHPFFEE96CA
左營區,房地(土地+建物)+車位,高雄市左營區文康路1~30號,14.72,住,,,1090216,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1090110,158.0,0,0,0,無,有,14620000,105290,坡道平面,40.99,2300000,,RPWOMLSKNHPFFEE07CA
左營區,房地(土地+建物)+車位,高雄市左營區文康路1~30號,14.39,住,,,1090205,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1090110,143.69,0,0,0,無,有,13720000,111198,坡道平面,40.99,2300000,,RPXOMLSKNHPFFEE17CA
橋頭區,房地(土地+建物)+車位,高雄市橋頭區經武路1051~1080號,18.73,住,,,1090406,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080322,147.3,3,2,2,有,有,8140000,55261,坡道平面,0.0,0,,RPWNMLRJNHPFFFE86CA
橋頭區,房地(土地+建物)+車位,高雄市橋頭區經武路1051~1080號,18.73,住,,,1090406,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080322,147.3,3,2,2,有,有,8180000,55533,坡道平面,0.0,0,,RPXNMLRJNHPFFFE96CA
橋頭區,房地(土地+建物)+車位,高雄市橋頭區經武路1051~1080號,18.73,住,,,1090407,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080322,146.95,3,2,2,有,有,8010000,54508,坡道平面,0.0,0,,RPOOMLRJNHPFFFE78CA
梓官區,土地,梓和段481~510地號,43.32,其他,,,1081102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,662757,15299,,0.0,0,,RPPNMLQJNHPFFFE68CA
梓官區,土地,梓和段481~510地號,125.41,其他,,,1081102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1918835,15300,,0.0,0,,RPQNMLQJNHPFFFE78CA
岡山區,房地(土地+建物),高雄市岡山區成功路121~150號,149.0,住,,,1090323,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0800830,294.86,4,2,3,有,無,13500000,45784,,0.0,0,,RPWNMLOJNHPFFFE56CA
岡山區,土地,華興段271~300地號,1342.0,,特定農業區,農牧用地,1090315,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5200000,3875,,0.0,0,,RPOOMLTLMHPFFFE09CA
岡山區,房地(土地+建物),高雄市岡山區竹圍中街61~90號,16.77,住,,,1090103,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811227,91.74000000000001,2,2,1,有,無,3360000,36625,,0.0,0,,RPPOMLTLMHPFFFE56CA
岡山區,土地,新本洲段391~420地號,369.1,,一般農業區,農牧用地,1090409,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,6773,,0.0,0,親友、員工或其他特殊關係間之交易。;法院調解筆錄,RPSNMLTLMHPFFFE76CA
梓官區,房地(土地+建物),高雄市梓官區公園東街19巷1~30號,63.67,,特定農業區,甲種建築用地,1090322,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0850810,206.97,5,2,3,有,有,5800000,28023,,0.0,0,,RPRNMLSLMHPFFFE56CA
