鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,縣市
平鎮區,土地,湧豐段1~30地號,210.3,其他,,,1090407,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3279533,15595.0,,0.0,0,包含公共設施保留地之交易。;,RPQNMLTJNHPFFGH86CA,桃園市
平鎮區,土地,東社段271~300地號,33.35,其他,,,1090327,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,556000,16672.0,,0.0,0,包含公共設施保留地之交易。;,RPPNMLPKNHPFFGH09CA,桃園市
平鎮區,房地(土地+建物),桃園市平鎮區新榮路78巷6弄1~30號,16.83,住,,,1090405,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,731027.0,72.05,2,2,1,有,無,2450000,34004.0,,0.0,0,含增建或未登記建物。;,RPXNMLKMMHPFFGH86CA,桃園市
平鎮區,土地,中庸段481~510地號,123.76,農,,,1090408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,938750,7585.0,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOOMLSJNHPFFGH66CA,桃園市
平鎮區,土地,金星段631~660地號,16.82,住,,,1090408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,127000,7551.0,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPOMLSJNHPFFGH76CA,桃園市
平鎮區,土地,金星段631~660地號,50.2,住,,,1090408,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,967800,19279.0,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPROMLSJNHPFFGH96CA,桃園市
平鎮區,土地,賦梅段61~90地號,372.45,農,,,1090321,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3379800,9075.0,,0.0,0,,RPUNMLMJOHPFFGH66CA,桃園市
龜山區,土地,大埔段781~810地號,1066.84,其他,,,1090323,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8067977,7562.0,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWOMLRLMHPFFHH57CA,桃園市
龜山區,房地(土地+建物)+車位,桃園市龜山區自由街10巷1~30號,21.59,住,,,1090318,土地1建物1車位1,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1081230.0,116.71,2,2,1,有,有,9880000,90593.0,坡道平面,24.76,1550000,,RPSNMLSLMHPFFHH17CA,桃園市
龜山區,房地(土地+建物),桃園市龜山區幸福十七街1~30號,27.77,,鄉村區,乙種建築用地,1090317,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,760401.0,83.81,2,2,1,有,無,2100000,25057.0,,0.0,0,,RPRNMLOKNHPFFHH66CA,桃園市
龜山區,土地,山鶯段601~630地號,6.26,其他,,,1090305,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,60000,9585.0,,0.0,0,包含公共設施保留地之交易。;,RPXNMLSJNHPFFHH57CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區國際路一段61~90號,50.18,住,,,1090312,土地1建物1車位2,十一層，十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041025.0,292.46,4,3,3,有,有,16200000,55392.0,坡道平面,59.62,0,含增建或未登記建物。;,RPPSMLRJNHPFFAH56DA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區中正路1381~1410號,27.45,住,,,1090315,土地1建物1車位1,十層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021231.0,172.97,3,2,2,有,有,14600000,88796.0,坡道平面,28.82,1800000,含增建或未登記建物。;,RPQSMLRJNHPFFAH66DA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區中埔五街1~30號,32.32,住,,,1090305,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,910325.0,204.48,5,2,2,有,有,17300000,94196.0,坡道平面,39.93,1800000,含增建或未登記建物。;,RPVOMLKMMHPFFAH88DA,桃園市
桃園區,房地(土地+建物),桃園市桃園區逸林街100巷1~30號,19.14,住,,,1090303,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820121.0,78.2,3,2,1,有,有,4400000,56266.0,,0.0,0,含增建或未登記建物。;,RPXOMLKMMHPFFAH09DA,桃園市
龜山區,房地(土地+建物),桃園市龜山區幸福九街1~30號,15.67,,鄉村區,乙種建築用地,1090331,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730320.0,75.88,3,2,1,有,無,2900000,38218.0,,0.0,0,含增建或未登記建物。;,RPRNMLQKNHPFFHH86CA,桃園市
龍潭區,房地(土地+建物),桃園市龍潭區烏林里工五路62巷1~30號,587.57,,工業區,丁種建築用地,1090415,土地2建物1車位0,一層，二層，三層,三層,廠辦,見其他登記事項,見其他登記事項,941105.0,489.82,5,2,4,有,無,35000000,71455.0,,0.0,0,,RPSOMLNLMHPFFCH98DA,桃園市
龍潭區,房地(土地+建物),桃園市龍潭區大平里民治三街151~180號,18.24,住,,,1090314,土地1建物1車位0,二層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,800208.0,37.05,1,1,1,有,無,700000,18893.0,,0.0,0,,RPTOMLNLMHPFFCH09DA,桃園市
龍潭區,房地(土地+建物),桃園市龍潭區十一分路83巷1~30號,138.83,,一般農業區,甲種建築用地,1090410,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,660330.0,110.2,2,1,1,有,無,3700000,33575.0,,0.0,0,土地增值稅由買方支付,RPQNMLKMMHPFFCH48DA,桃園市
中壢區,土地,中壢埔頂段1771~1800地號,131.0,住,,,1090313,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13870000,105878.0,,0.0,0,,RPVOMLNLMHPFFBH56DA,桃園市
八德區,房地(土地+建物),桃園市八德區介壽路二段1022巷42弄5衖1~30號,30.33,,鄉村區,乙種建築用地,1081202,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,700130.0,78.19,4,0,1,有,無,2250000,28776.0,,0.0,0,含增建或未登記建物。;,RPUNMLTLMHPFFFH37DA,桃園市
復興區,土地,義盛段1681~1710地號,3150.0,,山坡地保育區,林業用地,1090330,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,756000,240.0,,0.0,0,,RPSOMLKLNHPFFCH78DA,桃園市
八德區,房地(土地+建物)+車位,桃園市八德區廣興一路1~30號,17.12,商,,,1090315,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030120.0,159.41,3,2,2,有,有,7460000,48030.0,坡道平面,24.91,1000000,,RPXNMLSLMHPFFFH57DA,桃園市
平鎮區,土地,平安段691~720地號,3.35,農,,,1090416,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30000,8955.0,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLRLMHPFFGH07DA,桃園市
平鎮區,車位,桃園市平鎮區延平路二段1~30號,0.79,住,,,1090226,土地0建物0車位1,一層,十四層,其他,見其他登記事項,鋼筋混凝土造,930625.0,26.51,0,0,0,有,有,1200000,,坡道平面,0.0,1200000,,RPPNMLNJOHPFFGH98DA,桃園市
桃園區,房地(土地+建物),桃園市桃園區大業路一段61~90號,3.91,住,,,1090423,土地1建物1車位0,三層,二十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,850412.0,41.38,1,1,1,有,有,2000000,48333.0,,0.0,0,,RPWNMLRLMHPFFAH96EA,桃園市
大園區,土地,橫山段湳子小段421~450地號,46.0,農,,,1090326,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,17391.0,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXNMLOKNHPFFEH17EA,桃園市
蘆竹區,房地(土地+建物),桃園市蘆竹區中油街387巷1~30號,101.0,,鄉村區,乙種建築用地,1090409,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,701231.0,107.22,4,2,2,有,無,7000000,65286.0,,0.0,0,受債權債務影響或債務抵償之交易。;,RPOPMLTKNHPFFEH96EA,桃園市
大園區,土地,埔心段埔心小段691~720地號,213.3,,特定農業區,農牧用地,1090330,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4636000,21735.0,,0.0,0,,RPWPMLLKNHPFFEH96EA,桃園市
龜山區,房地(土地+建物),桃園市龜山區新興一街61巷1弄31~60號,109.44,住,,,1090223,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,900619.0,267.96,5,2,5,有,有,16880000,62994.0,,0.0,0,,RPSOMLNKNHPFFHH86DA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區中正路1111~1140號,39.56,商,,,1090409,土地1建物1車位2,九層,三十八層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1011102.0,474.41,4,2,4,有,有,55500000,121367.0,坡道平面,46.78,3600000,,RPOOMLTLNHPFFAH56EA,桃園市
龜山區,土地,中興段241~270地號,9.0,其他,,,1090414,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1060800,117867.0,,0.0,0,包含公共設施保留地之交易。;,RPQNMLKMMHPFFHH98DA,桃園市
龜山區,土地,中興段241~270地號,10.0,其他,,,1090413,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1170000,117000.0,,0.0,0,包含公共設施保留地之交易。;,RPRNMLKMMHPFFHH09DA,桃園市
八德區,房地(土地+建物),桃園市八德區永福西街70巷1~30號,12.7,住,,,1090315,土地1建物1車位0,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,820225.0,93.43,3,2,2,有,有,5160000,55229.0,,0.0,0,含增建或未登記建物。;,RPTNMLLKNHPFFFH09DA,桃園市
平鎮區,房地(土地+建物),桃園市平鎮區大勇街31~60號,61.86,,鄉村區,乙種建築用地,1090214,土地1建物1車位0,全,三層,透天厝,住家用,加強磚造,700821.0,158.54,3,2,2,有,無,5200000,32799.0,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLQJNHPFFGH86DA,桃園市
大溪區,房地(土地+建物),桃園市大溪區慈湖路31巷1~30號,10.62,住,,,1090407,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,931123.0,31.45,6,2,5,有,無,2000000,63593.0,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWOMLLLNHPFFCH66DA,桃園市
蘆竹區,房地(土地+建物),桃園市蘆竹區忠孝西路169巷1~30號,10.92,商,,,1090324,土地1建物1車位0,十五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850528.0,88.68,3,2,1,有,有,5100000,57510.0,,0.0,0,含增建或未登記建物。,RPQRMLSLMHPFFEH17DA,桃園市
蘆竹區,房地(土地+建物),桃園市蘆竹區龍安街三段121~150號,82.0,,鄉村區,乙種建築用地,1090320,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,680301.0,122.04,5,3,3,有,無,11200000,91773.0,,0.0,0,含增建或未登記建物。,RPRPMLSLMHPFFEH07DA,桃園市
大溪區,房地(土地+建物)+車位,桃園市大溪區僑愛一街72巷16弄1~30號,43.43,住,,,1090314,土地1建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,910320.0,195.27,4,2,2,有,有,6700000,34311.0,坡道平面,0.0,0,,RPPNMLKMMHPFFCH38DA,桃園市
中壢區,土地,普義段2191~2220地號,43.6,其他,,,1090118,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,570000,13073.0,,0.0,0,,RPRNMLSLMHPFFBH56DA,桃園市
桃園區,房地(土地+建物),桃園市桃園區中山路541~570號,15.08,工,,,1090222,土地1建物1車位0,六層,十七層,其他,見其他登記事項,鋼筋混凝土造,850401.0,159.93,3,2,1,有,有,6200000,38767.0,,0.0,0,含增建或未登記建物。;,RPVNMLLJNHPFFAH68DA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區國豐三街61~90號,9.24,商,,,1090304,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000509.0,99.96,2,2,1,有,有,6600000,66033.0,坡道機械,13.64,900000,,RPROMLLJNHPFFAH38DA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區同德五街301~330號,27.79,住,,,1090304,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990118.0,198.02,4,2,2,有,有,15500000,85361.0,坡道平面,34.01,1500000,含增建或未登記建物。,RPSRMLSLMHPFFAH96DA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區同德五街271~300號,38.2,住,,,1090301,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990118.0,278.44,4,2,3,有,有,21230000,80718.0,坡道平面,34.01,1500000,含增建或未登記建物。,RPXOMLNKNHPFFAH66DA,桃園市
桃園區,車位,桃園市桃園區同德五街301~330號,3.16,住,,,1090302,土地0建物0車位1,,,其他,,,,17.0,0,0,0,有,有,960000,,坡道機械,17.0,960000,,RPOPMLNKNHPFFAH48DA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區國聖一街1~30號,23.1,住,,,1090311,土地1建物1車位1,六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,951208.0,162.71,3,2,2,有,有,13100000,76860.0,坡道平面,15.69,1800000,含增建或未登記建物。;,RPXPMLMKNHPFFAH66DA,桃園市
龜山區,土地,山鶯段331~360地號,134.26,其他,,,1090219,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2149096,16007.0,,0.0,0,包含公共設施保留地之交易。;,RPOOMLSJNHPFFHH76CA,桃園市
龜山區,房地(土地+建物)+車位,桃園市龜山區萬壽路二段660巷20弄1~30號,67.21,住,,,1090312,土地1建物1車位1,全,三層,透天厝,住商用,鋼筋混凝土造,840216.0,179.07999999999996,4,3,2,有,無,8100000,45231.0,坡道平面,0.0,0,,RPQNMLQKNHPFFHH76CA,桃園市
龜山區,房地(土地+建物)+車位,桃園市龜山區光??路千禧新城121~150號,24.36,住,,,1090327,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,920821.0,135.64999999999998,3,2,2,有,有,5200000,38334.0,坡道平面,0.0,0,,RPRNMLPJNHPFFHH66CA,桃園市
龜山區,房地(土地+建物),桃園市龜山區宏慶街31~60號,29.57,住,,,1090313,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740712.0,95.69,3,2,2,有,無,5800000,60612.0,,0.0,0,含增建或未登記建物。;,RPPPMLRLMHPFFHH96CA,桃園市
龜山區,房地(土地+建物),桃園市龜山區興二街1~30號,19.56,住,,,1090312,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700420.0,71.75,3,2,1,有,無,3500000,48780.0,,0.0,0,含增建或未登記建物。;,RPUNMLKMMHPFFHH66CA,桃園市
龜山區,房地(土地+建物),桃園市龜山區明成街211~240號,10.4,住,,,1090322,土地1建物1車位0,三層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,961122.0,38.28,1,0,1,有,有,1800000,47022.0,,0.0,0,,RPQNMLNJNHPFFHH98CA,桃園市
龜山區,房地(土地+建物),桃園市龜山區文三三街31~60號,51.11,住,,,1090325,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,840907.0,93.86,3,2,2,有,無,5700000,60729.0,,0.0,0,,RPXOMLRLMHPFFHH67CA,桃園市
龜山區,房地(土地+建物),桃園市龜山區南上路520巷28弄31~60號,16.17,工,,,1090113,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,820525.0,93.96,4,0,0,有,無,3500000,37250.0,,0.0,0,,RPSOMLRLMHPFFHH17CA,桃園市
平鎮區,房地(土地+建物),桃園市平鎮區東豐路526巷31~60號,15.97,,一般農業區,甲種建築用地,1090328,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030924.0,70.35,2,2,2,有,有,2900000,41222.0,,0.0,0,,RPPNMLNJNHPFFGH78CA,桃園市
平鎮區,房地(土地+建物)+車位,桃園市平鎮區中庸路181~210號,21.64,住,,,1090310,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070928.0,166.32,3,2,2,有,無,8400000,50628.0,坡道平面,27.07,1350000,,RPPNMLOJNHPFFGH88CA,桃園市
平鎮區,房地(土地+建物),桃園市平鎮區龍南路188巷1~30號,18.5,商,,,1090310,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830506.0,90.43,2,1,1,有,有,3000000,33175.0,,0.0,0,親友間買賣,RPOOMLRJNHPFFGH56CA,桃園市
平鎮區,房地(土地+建物)+車位,桃園市平鎮區中正三路91~120號,11.22,商,,,1090302,土地1建物1車位1,十一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040930.0,130.13,2,1,1,有,有,5800000,44571.0,坡道平面,38.94,0,,RPWNMLOJNHPFFGH96CA,桃園市
平鎮區,房地(土地+建物),桃園市平鎮區金陵路七段187巷1弄1~30號,24.24,,一般農業區,甲種建築用地,1090412,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,850422.0,92.84,3,2,2,有,有,3400000,36622.0,,0.0,0,,RPWOMLSKNHPFFGH57CA,桃園市
平鎮區,車位,桃園市平鎮區廣明路31~60號,0.32,住,,,1090313,土地0建物0車位1,一層,十三層,其他,見其他登記事項,鋼筋混凝土造,920819.0,19.54,0,0,0,有,有,1300000,,坡道平面,0.0,1300000,單獨車位交易。;,RPRNMLMJOHPFFGH98CA,桃園市
平鎮區,房地(土地+建物)+車位,桃園市平鎮區新華路56巷1~30號,14.24,住,,,1090403,土地2建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850316.0,148.78,4,2,2,有,有,2820000,18954.0,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVOMLMLNHPFFGH96CA,桃園市
平鎮區,土地,吉安段1231~1260地號,123.61,,特定農業區,水利用地,1090104,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1869500,15124.0,,0.0,0,,RPXOMLMLNHPFFGH17CA,桃園市
平鎮區,土地,吉安段1231~1260地號,56.3,,特定農業區,水利用地,1090104,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,851500,15124.0,,0.0,0,,RPOPMLMLNHPFFGH98CA,桃園市
平鎮區,房地(土地+建物),桃園市平鎮區延平路二段430巷61~90號,15.25,住,,,1090323,土地4建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960130.0,82.65,2,2,1,有,有,4050000,49002.0,,0.0,0,,RPUNMLSLMHPFFGH27CA,桃園市
平鎮區,房地(土地+建物),桃園市平鎮區廣明路53巷1~30號,9.16,住,,,1090313,土地1建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,920819.0,72.63,2,2,1,有,有,4100000,56451.0,,0.0,0,,RPRPMLSLMHPFFGH17CA,桃園市
平鎮區,房地(土地+建物),桃園市平鎮區太平西路37巷4弄1~30號,70.11,,鄉村區,乙種建築用地,1090321,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,700210.0,91.5,3,2,2,有,無,3200000,34973.0,,0.0,0,含增建或未登記建物。;,RPTNMLRLMHPFFGH07CA,桃園市
八德區,房地(土地+建物),桃園市八德區長興路61~90號,18.53,商,,,1090321,土地1建物1車位0,二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041217.0,115.94,2,2,1,有,有,6780000,58479.0,,0.0,0,,RPVNMLSKNHPFFFH27CA,桃園市
八德區,房地(土地+建物)+車位,桃園市八德區建德路241~270號,22.86,商,,,1090320,土地1建物1車位1,十一層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031006.0,189.67,3,2,2,有,有,9950000,52460.0,坡道平面,33.06,0,,RPPNMLPLNHPFFFH09CA,桃園市
八德區,房地(土地+建物),桃園市八德區中華路5巷31~60號,16.42,住,,,1090411,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040827.0,95.95,2,1,1,有,有,6380000,66493.0,,0.0,0,,RPPNMLOJNHPFFFH78CA,桃園市
八德區,土地,瑞豐段781~810地號,48.46,,鄉村區,乙種建築用地,1090312,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3250000,67066.0,,0.0,0,,RPPNMLLJNHPFFFH48CA,桃園市
八德區,房地(土地+建物)+車位,桃園市八德區建德路241~270號,15.25,商,,,1090313,土地1建物1車位1,九層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031006.0,139.43,2,2,1,有,有,6880000,49344.0,坡道平面,33.06,0,親友、員工或其他特殊關係間之交易。;,RPOPMLSLMHPFFFH76CA,桃園市
八德區,房地(土地+建物),桃園市八德區福德二街31~60號,22.65,,一般農業區,甲種建築用地,1090216,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730110.0,100.32,3,2,2,有,無,4300000,42863.0,,0.0,0,含增建或未登記建物。;,RPPNMLTLMHPFFFH76CA,桃園市
八德區,房地(土地+建物)+車位,桃園市八德區銀和街27巷1弄1~30號,22.37,住,,,1090406,土地1建物1車位1,五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,870729.0,197.67,5,2,2,有,有,8360000,42293.0,坡道平面,35.48,0,,RPPNMLPJNHPFFFH88CA,桃園市
八德區,房地(土地+建物)+車位,桃園市八德區天祥街102巷1~30號,37.12,住,,,1090317,土地1建物1車位1,一層，二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040120.0,226.08,0,0,0,無,有,15200000,67233.0,坡道平面,25.89,0,,RPPOMLSLMHPFFFH76CA,桃園市
八德區,房地(土地+建物),桃園市八德區中華路331~360號,9.23,住,,,1090229,土地1建物1車位0,十層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850803.0,90.12,2,2,1,有,有,4150000,46050.0,,0.0,0,,RPXNMLSJNHPFFFH37CA,桃園市
八德區,房地(土地+建物)+車位,桃園市八德區桃德路421~450號,16.33,住,,,1090321,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980614.0,118.06,2,2,1,有,有,5800000,49128.0,坡道平面,20.95,0,含增建或未登記建物。;,RPWOMLSJNHPFFFH37CA,桃園市
八德區,房地(土地+建物),桃園市八德區仁德一路61~90號,22.16,住,,,1090323,土地1建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040720.0,94.61,2,2,1,有,有,4850000,51263.0,,0.0,0,,RPPNMLRLMHPFFFH56CA,桃園市
八德區,土地,大華段781~810地號,83.78,住,,,1090325,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7350000,87730.0,,0.0,0,,RPRPMLRLMHPFFFH96CA,桃園市
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區南崁路175巷1~30號,24.42,住,,,1090420,土地1建物1車位4,一層,六層,店面(店鋪),商業用,鋼筋混凝土造,860707.0,213.28,1,1,0,有,有,24880000,116654.0,其他,0.0,0,價金支付方式:1.買方承受賣方現有第1、2順位抵押權之借款。2.餘價金以賣方前向買方之借款扣抵。,RPXPMLMJOHPFFEH96CA,桃園市
蘆竹區,土地,中興段961~990地號,330.6,農,,,1090408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5100000,15426.0,,0.0,0,含增建或未登記建物。;,RPSNMLNKNHPFFEH98CA,桃園市
蘆竹區,房地(土地+建物),桃園市蘆竹區中正路1~30號,3.33,住,,,1090322,土地1建物1車位0,七層,二十七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,860122.0,47.06,1,1,1,有,有,3500000,74373.0,,0.0,0,,RPSPMLRJNHPFFEH86CA,桃園市
大園區,土地,大牛稠段倒厝子小段1261~1290地號,1030.0,,特定農業區,農牧用地,1090209,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20880000,20272.0,,0.0,0,,RPTNMLSJNHPFFEH86CA,桃園市
大園區,房地(土地+建物)+車位,桃園市大園區大成路一段31~60號,24.82,住,,,1090210,土地1建物1車位2,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040923.0,183.36,3,2,2,有,有,12500000,75341.0,坡道平面,55.94,2900000,,RPTOMLLKNHPFFEH98CA,桃園市
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區營盤里19鄰長興路一段31~60號,18.2,住,,,1090315,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070123.0,128.32,2,1,1,有,有,8600000,67020.0,坡道平面,31.11,0,,RPOOMLOJNHPFFEH68CA,桃園市
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區國豐十街239巷1~30號,33.92,住,,,1090410,土地4建物1車位1,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080716.0,174.68,3,1,2,有,有,8800000,56291.0,坡道平面,48.55,1700000,,RPPOMLLJNHPFFEH48CA,桃園市
大園區,土地,橫山段湳子小段151~180地號,1816.08,農,,,1081221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,31000000,17070.0,,0.0,0,,RPUOMLOJNHPFFEH66CA,桃園市
大園區,房地(土地+建物),桃園市大園區??林路105巷3弄1~30號,103.0,住,,,1090225,土地3建物1車位0,全,三層,透天厝,住家用,加強磚造,640701.0,121.92,5,3,3,有,無,7500000,61516.0,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRPMLQJNHPFFEH66CA,桃園市
大園區,土地,五塊厝段下埔小段991~1020地號,134.46,,特定農業區,農牧用地,1090401,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5550000,41276.0,,0.0,0,,RPPPMLOJNHPFFEH88CA,桃園市
大園區,土地,埔心段埔心小段1051~1080地號,1842.0,,特定農業區,農牧用地,1090401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,44250000,24023.0,,0.0,0,,RPOOMLMJNHPFFEH48CA,桃園市
大園區,土地,橫山段尖山小段31~60地號,134.58,,特定農業區,甲種建築用地,1090226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6028000,44791.0,,0.0,0,,RPTOMLMJNHPFFEH98CA,桃園市
大園區,土地,大牛稠段大牛稠小段151~180地號,1063.0,,特定農業區,農牧用地,1090226,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15137000,14240.0,,0.0,0,,RPUOMLMJNHPFFEH09CA,桃園市
大園區,土地,橫山段尖山小段1~30地號,29.0,工,,,1090401,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1803162,62178.0,,0.0,0,,RPTNMLLJNHPFFEH78CA,桃園市
大園區,土地,埔心段埔心小段1531~1560地號,900.0,,特定農業區,農牧用地,1090309,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,22290000,24767.0,,0.0,0,,RPWOMLKMMHPFFEH66CA,桃園市
